DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMPERATURA,PRESSAO,UMIDADE,IRRADIANCIA,VELOCIDADE,DIRECAO,CHUVA,PVTEMP(K),TENSAO,CORRENTE,PVTEMP(c)
10,2,2020,18,46,36,28.41,1005.42,98.45,-0.46228,6.65,180,5,264.74,380.5125,0.13219,-8.40999999999997
10,2,2020,18,46,37,28.4,1005.37,98.46,0,6.65,180,5,264.86,378.525,0.135,-8.28999999999996
10,2,2020,18,46,38,28.41,1005.37,98.46,0,19.95,135,5,263.61,379.725,0.13163,-9.53999999999996
10,2,2020,18,46,39,28.41,1005.37,98.49,-0.46228,13.3,180,5,264.03,379.7625,0.13331,-9.12
10,2,2020,18,46,40,28.4,1005.36,98.48,0,13.3,135,5,263.78,379.05,0.12825,-9.37
10,2,2020,18,46,41,28.4,1005.38,98.57,0,6.65,180,5,264.26,379.95,0.13331,-8.88999999999999
10,2,2020,18,46,42,28.02,1004.75,98.55,0.46228,19.95,180,5,263.71,380.2875,0.13612,-9.44
10,2,2020,18,46,43,28.4,1005.37,98.4,0,13.3,180,5,263.93,380.0625,0.13331,-9.21999999999997
10,2,2020,18,46,44,28.4,1005.38,98.52,0,6.65,180,5,264.41,379.725,0.14006,-8.73999999999995
10,2,2020,18,46,45,28.4,1005.38,98.57,0,13.3,180,5,263.98,379.35,0.13444,-9.16999999999996
10,2,2020,18,46,46,28.09,1004.84,98.67,0,6.65,135,5,263.53,379.125,0.13781,-9.62
10,2,2020,18,46,47,28.4,1005.38,98.55,0,6.65,180,5,264.81,379.1625,0.13387,-8.33999999999998
10,2,2020,18,46,48,28.41,1005.4,98.52,0,13.3,180,5,264.91,378.5625,0.13219,-8.23999999999995
10,2,2020,18,46,49,28.4,1005.39,98.54,0,6.65,90,5,264.64,379.425,0.135,-8.50999999999999
10,2,2020,18,46,50,28.13,1004.94,98.66,0,6.65,135,5,264.36,379.1625,0.13669,-8.78999999999996
10,2,2020,18,46,51,28.4,1005.4,98.64,0,6.65,135,5,263.76,379.2,0.13275,-9.38999999999999
10,2,2020,18,46,52,28.4,1005.42,98.59,0,6.65,135,5,264.94,379.8,0.13387,-8.20999999999998
10,2,2020,18,46,53,28.4,1005.38,98.67,-0.46228,6.65,135,5,263.96,379.725,0.13163,-9.19
10,2,2020,18,46,54,28.19,1005.07,98.35,0,6.65,90,5,263.71,379.65,0.13612,-9.44
10,2,2020,18,46,55,28.4,1005.42,98.63,0,6.65,90,5,264.56,379.3125,0.135,-8.58999999999998
10,2,2020,18,46,56,28.41,1005.42,98.68,0,6.65,135,5,264.56,380.1375,0.13275,-8.58999999999998
10,2,2020,18,46,57,28.4,1005.4,98.54,0,6.65,90,5,264.26,379.8375,0.13331,-8.88999999999999
10,2,2020,18,46,58,28.25,1005.15,98.59,0,6.65,90,5,264.61,379.95,0.135,-8.53999999999996
10,2,2020,18,46,59,28.4,1005.4,98.6,0,0,90,5,264.91,379.5375,0.12431,-8.23999999999995
10,2,2020,18,47,0,28.4,1005.42,98.76,0,6.65,90,5,264.36,379.9125,0.13725,-8.78999999999996
10,2,2020,18,47,1,28.4,1005.38,98.56,0,6.65,90,5,263.61,379.125,0.12994,-9.53999999999996
10,2,2020,18,47,2,28.31,1005.24,98.57,0,6.65,135,5,265.06,378.8625,0.14063,-8.08999999999998
10,2,2020,18,47,3,28.4,1005.36,98.74,0,0,135,5,264.71,379.575,0.13556,-8.44
10,2,2020,18,47,4,28.4,1005.42,98.61,0,6.65,135,5,264.91,379.5375,0.13106,-8.23999999999995
10,2,2020,18,47,5,27.77,1004.33,98.54,0,0,135,5,264.51,379.6125,0.13275,-8.63999999999999
10,2,2020,18,47,6,28.33,1005.29,98.73,0,6.65,135,5,264.26,378.4875,0.13275,-8.88999999999999
10,2,2020,18,47,7,28.4,1005.39,98.55,0,0,135,5,264.41,379.5375,0.13275,-8.73999999999995
10,2,2020,18,47,8,28.4,1005.38,98.65,0,6.65,135,5,264.21,379.125,0.13781,-8.94
10,2,2020,18,47,9,28.4,1005.42,98.59,0,0,135,5,264.69,380.175,0.13894,-8.45999999999998
10,2,2020,18,47,10,28.4,1005.39,98.62,0,6.65,135,5,263.73,378.9375,0.13556,-9.41999999999996
10,2,2020,18,47,11,27.96,1004.67,98.34,0,6.65,135,5,264.61,379.65,0.13612,-8.53999999999996
10,2,2020,18,47,12,28.39,1005.4,98.64,0,6.65,135,5,264.51,379.3125,0.13837,-8.63999999999999
10,2,2020,18,47,13,28.39,1005.4,98.54,0,6.65,135,5,264.89,380.1,0.13219,-8.25999999999999
10,2,2020,18,47,14,28.39,1005.38,98.69,0,6.65,135,5,263.98,379.35,0.12769,-9.16999999999996
10,2,2020,18,47,15,28.04,1004.77,98.6,0,6.65,180,5,265.01,379.05,0.12881,-8.13999999999999
10,2,2020,18,47,16,28.39,1005.35,98.8,0.46228,6.65,135,5,264.96,380.1,0.13219,-8.19
10,2,2020,18,47,17,28.4,1005.38,98.69,0,13.3,135,5,263.76,379.9875,0.13163,-9.38999999999999
10,2,2020,18,47,18,28.21,1005.07,98.7,0,6.65,135,5,264.41,379.2375,0.14063,-8.73999999999995
10,2,2020,18,47,19,28.1,1004.86,98.63,0,13.3,135,5,263.15,379.6875,0.13387,-10
10,2,2020,18,47,20,28.4,1005.38,98.43,0,6.65,135,5,264.14,379.9875,0.13725,-9.00999999999999
10,2,2020,18,47,21,28.39,1005.38,98.68,0,13.3,135,5,263.96,378.75,0.13781,-9.19
10,2,2020,18,47,22,28.33,1005.3,98.61,0,6.65,180,5,264.61,379.875,0.14119,-8.53999999999996
10,2,2020,18,47,23,28.16,1005.01,98.68,0.46228,6.65,180,5,264.24,378.9,0.13163,-8.90999999999997
10,2,2020,18,47,24,28.4,1005.4,98.72,0,6.65,180,5,264.56,378.975,0.14063,-8.58999999999998
10,2,2020,18,47,25,28.39,1005.37,98.62,0,6.65,180,5,263.73,380.025,0.13556,-9.41999999999996
10,2,2020,18,47,26,28.39,1005.39,98.71,0,6.65,180,5,264.51,379.2375,0.13725,-8.63999999999999
10,2,2020,18,47,27,28.23,1005.12,98.61,0,6.65,135,5,264.36,379.725,0.13163,-8.78999999999996
10,2,2020,18,47,28,28.4,1005.39,98.65,0,6.65,135,5,264.81,379.95,0.13781,-8.33999999999998
10,2,2020,18,47,29,28.4,1005.41,98.62,0,0,135,5,264.34,379.0875,0.13331,-8.81
10,2,2020,18,47,30,28.39,1005.39,98.59,0,6.65,135,5,264.86,379.7625,0.13894,-8.28999999999996
10,2,2020,18,47,31,28.3,1005.24,98.78,0,6.65,135,5,264.69,378.7875,0.13163,-8.45999999999998
10,2,2020,18,47,32,28.4,1005.4,98.71,0,6.65,135,5,264.64,380.25,0.13444,-8.50999999999999
10,2,2020,18,47,33,28.4,1005.42,98.74,0.46228,6.65,135,5,265.7,379.3875,0.13444,-7.44999999999999
10,2,2020,18,47,34,28.4,1005.41,98.74,0,6.65,135,5,264.84,379.35,0.13106,-8.31
10,2,2020,18,47,35,28.38,1005.38,98.71,0,0,135,5,264.86,379.275,0.126,-8.28999999999996
10,2,2020,18,47,36,28.4,1005.4,98.75,0,6.65,135,5,264.51,379.2,0.13669,-8.63999999999999
10,2,2020,18,47,37,28.4,1005.42,98.68,0.46228,6.65,135,5,264.91,380.0625,0.135,-8.23999999999995
10,2,2020,18,47,38,28.39,1005.42,98.75,0,6.65,135,5,264.51,379.8375,0.13163,-8.63999999999999
10,2,2020,18,47,39,28.39,1005.42,98.53,-0.46228,0,135,5,264.86,380.025,0.1305,-8.28999999999996
10,2,2020,18,47,40,27.97,1004.71,98.6,0,6.65,135,5,264.01,379.0125,0.13669,-9.13999999999999
10,2,2020,18,47,41,28.39,1005.44,98.64,0.46228,6.65,135,5,265.06,379.9125,0.13331,-8.08999999999998
10,2,2020,18,47,42,28.4,1005.44,98.72,0,0,135,5,264.11,378.7125,0.135,-9.03999999999996
10,2,2020,18,47,43,28.39,1005.42,98.87,0,6.65,180,5,264.74,379.1625,0.135,-8.40999999999997
10,2,2020,18,47,44,27.75,1004.33,98.68,-0.46228,0,180,5,264.71,379.65,0.1305,-8.44
10,2,2020,18,47,45,28.39,1005.4,98.66,0,6.65,180,5,265.11,379.5375,0.13556,-8.03999999999996
10,2,2020,18,47,46,28.4,1005.42,98.76,0,0,180,5,264.91,379.2,0.13219,-8.23999999999995
10,2,2020,18,47,47,28.29,1005.25,98.72,0,6.65,180,5,264.59,379.6125,0.13106,-8.56
10,2,2020,18,47,48,28.11,1004.97,98.8,0,0,180,5,264.91,379.575,0.14119,-8.23999999999995
10,2,2020,18,47,49,28.4,1005.43,98.65,0,6.65,180,5,264.61,380.025,0.13725,-8.53999999999996
10,2,2020,18,47,50,28.4,1005.43,98.59,0,0,180,5,265.41,379.8375,0.13669,-7.73999999999995
10,2,2020,18,47,51,28.4,1005.45,98.61,0,6.65,180,5,264.21,379.425,0.13219,-8.94
10,2,2020,18,47,52,28.16,1005.05,98.75,0,0,135,5,264.91,379.3125,0.13725,-8.23999999999995
10,2,2020,18,47,53,28.39,1005.42,98.75,0,6.65,135,5,263.78,379.725,0.14175,-9.37
10,2,2020,18,47,54,28.4,1005.4,98.68,0,0,135,5,264.64,379.4625,0.13556,-8.50999999999999
10,2,2020,18,47,55,28.39,1005.39,98.74,0,6.65,135,5,263.98,378.7125,0.1395,-9.16999999999996
10,2,2020,18,47,56,28.23,1005.15,98.67,0,6.65,135,5,265.41,379.35,0.13163,-7.73999999999995
10,2,2020,18,47,57,28.39,1005.43,98.91,0,6.65,135,5,264.24,379.125,0.135,-8.90999999999997
10,2,2020,18,47,58,28.4,1005.43,98.67,0,6.65,135,5,264.91,379.4625,0.13387,-8.23999999999995
10,2,2020,18,47,59,28.39,1005.41,98.72,0,0,90,5,264.76,379.5,0.13106,-8.38999999999999
10,2,2020,18,48,0,28.27,1005.22,98.77,0,6.65,45,5,263.91,380.2125,0.14006,-9.23999999999995
10,2,2020,18,48,1,28.39,1005.46,98.75,0,6.65,45,5,264.51,379.275,0.13219,-8.63999999999999
10,2,2020,18,48,2,28.4,1005.45,98.66,0,6.65,90,5,265.83,379.95,0.1305,-7.31999999999999
10,2,2020,18,48,3,28.4,1005.43,98.59,0,6.65,135,5,264.16,379.3875,0.13275,-8.98999999999995
10,2,2020,18,48,4,28.3,1005.29,98.75,0,0,135,5,264.09,379.2,0.13106,-9.06
10,2,2020,18,48,5,28.39,1005.46,98.75,0,6.65,135,5,265.75,379.2,0.14175,-7.39999999999998
10,2,2020,18,48,6,28.39,1005.43,98.77,0,6.65,135,5,263.83,379.2375,0.13556,-9.31999999999999
10,2,2020,18,48,7,28.39,1005.43,98.82,-0.46228,6.65,90,5,263.81,379.0125,0.13556,-9.33999999999998
10,2,2020,18,48,8,28.34,1005.37,98.7,0,6.65,90,5,265.6,379.2375,0.135,-7.54999999999995
10,2,2020,18,48,9,28.39,1005.43,98.72,0.46228,6.65,135,5,265.53,379.2,0.12994,-7.62
10,2,2020,18,48,10,28.39,1005.42,98.83,0,0,90,5,265.03,378.4125,0.13444,-8.12
10,2,2020,18,48,11,28.34,1005.35,98.73,0,6.65,135,5,265.26,379.6875,0.1395,-7.88999999999999
10,2,2020,18,48,12,28.1,1004.94,98.65,-0.46228,6.65,135,5,264.96,379.5375,0.13219,-8.19
10,2,2020,18,48,13,27.93,1004.65,98.75,0,6.65,135,5,265.46,379.65,0.13556,-7.69
10,2,2020,18,48,14,28.39,1005.43,98.85,0,6.65,135,5,264.31,379.875,0.135,-8.83999999999998
10,2,2020,18,48,15,28.39,1005.43,98.75,0,6.65,90,5,264.51,378.9,0.13556,-8.63999999999999
10,2,2020,18,48,16,28.39,1005.42,98.75,0,6.65,135,5,264.64,379.8,0.13444,-8.50999999999999
10,2,2020,18,48,17,28,1004.74,98.72,0,6.65,135,5,265.06,380.2875,0.13556,-8.08999999999998
10,2,2020,18,48,18,28.39,1005.44,98.83,0,6.65,135,5,263.63,379.1625,0.13837,-9.51999999999998
10,2,2020,18,48,19,28.39,1005.42,98.84,0,6.65,135,5,264.91,379.95,0.135,-8.23999999999995
10,2,2020,18,48,20,28.39,1005.41,98.85,0,6.65,135,5,263.5,379.4625,0.12994,-9.64999999999998
10,2,2020,18,48,21,28.05,1004.81,98.61,0,0,135,5,264.64,379.6875,0.13275,-8.50999999999999
10,2,2020,18,48,22,28.39,1005.41,98.8,0.46228,6.65,135,5,264.61,380.175,0.14231,-8.53999999999996
10,2,2020,18,48,23,28.39,1005.43,98.62,0.46228,6.65,135,5,263.76,379.35,0.13106,-9.38999999999999
10,2,2020,18,48,24,28.39,1005.42,98.79,0.46228,6.65,135,5,264.91,379.0125,0.13331,-8.23999999999995
10,2,2020,18,48,25,28.1,1004.98,98.69,0.46228,6.65,135,5,264.01,379.125,0.14063,-9.13999999999999
10,2,2020,18,48,26,28.39,1005.46,98.86,0.92456,6.65,135,5,264.91,379.65,0.13612,-8.23999999999995
10,2,2020,18,48,27,28.39,1005.43,98.75,0.46228,6.65,135,5,263.93,379.7625,0.13669,-9.21999999999997
10,2,2020,18,48,28,28.39,1005.42,98.71,0.46228,6.65,90,5,264.64,380.2875,0.13781,-8.50999999999999
10,2,2020,18,48,29,28.16,1005.04,98.77,0.46228,6.65,45,5,265.41,379.575,0.1395,-7.73999999999995
10,2,2020,18,48,30,28.39,1005.41,98.84,0.92456,0,0,5,264.01,379.5375,0.13612,-9.13999999999999
10,2,2020,18,48,31,28.39,1005.42,98.71,0.92456,6.65,0,5,264.14,380.1,0.13612,-9.00999999999999
10,2,2020,18,48,32,28.38,1005.42,98.69,0.46228,6.65,45,5,263.33,379.35,0.13725,-9.81999999999999
10,2,2020,18,48,33,28.21,1005.12,98.81,0.46228,0,90,5,265.03,379.575,0.13669,-8.12
10,2,2020,18,48,34,28.39,1005.4,98.81,0.46228,6.65,90,5,264.51,379.5375,0.13837,-8.63999999999999
10,2,2020,18,48,35,28.38,1005.42,98.9,0.92456,0,90,5,264.51,379.125,0.13669,-8.63999999999999
10,2,2020,18,48,36,28.39,1005.44,98.75,0.46228,6.65,90,5,264.91,379.425,0.14006,-8.23999999999995
10,2,2020,18,48,37,27.74,1004.32,98.68,0,0,90,5,264.36,379.9125,0.13331,-8.78999999999996
10,2,2020,18,48,38,28.39,1005.43,98.87,0.46228,6.65,90,5,265.33,379.1625,0.13219,-7.81999999999999
10,2,2020,18,48,39,28.39,1005.42,99.04,0.92456,0,90,5,264.66,379.65,0.13781,-8.48999999999995
10,2,2020,18,48,40,28.39,1005.41,98.64,0,6.65,90,5,264.91,379.425,0.13725,-8.23999999999995
10,2,2020,18,48,41,28.33,1005.33,98.81,0,0,90,5,265.21,379.9875,0.13444,-7.94
10,2,2020,18,48,42,28.39,1005.45,98.83,0,0,90,5,265.41,379.5,0.13612,-7.73999999999995
10,2,2020,18,48,43,28.38,1005.41,98.82,0,6.65,90,5,264.46,379.5,0.13163,-8.69
10,2,2020,18,48,44,28.38,1005.4,98.69,0,0,90,5,264.56,379.8,0.135,-8.58999999999998
10,2,2020,18,48,45,28.22,1005.16,98.85,-0.46228,0,90,5,264.91,379.7625,0.13612,-8.23999999999995
10,2,2020,18,48,46,27.93,1004.68,98.82,-0.46228,6.65,180,5,264.14,378.975,0.13669,-9.00999999999999
10,2,2020,18,48,47,28.38,1005.42,98.69,-0.46228,6.65,135,5,263.71,379.8,0.13612,-9.44
10,2,2020,18,48,48,28.38,1005.43,98.77,0,0,135,5,264.11,379.3875,0.13163,-9.03999999999996
10,2,2020,18,48,49,28.38,1005.43,98.75,-0.46228,6.65,135,5,263.91,379.35,0.1395,-9.23999999999995
10,2,2020,18,48,50,28,1004.81,98.65,0,6.65,90,5,264.16,378.975,0.13331,-8.98999999999995
10,2,2020,18,48,51,28.38,1005.41,98.66,0,6.65,90,5,264.11,379.4625,0.13387,-9.03999999999996
10,2,2020,18,48,52,28.38,1005.42,98.77,0,6.65,90,5,265.31,379.5375,0.13387,-7.83999999999998
10,2,2020,18,48,53,28.38,1005.43,98.91,0,6.65,90,5,263.83,378.9,0.13387,-9.31999999999999
10,2,2020,18,48,54,28.07,1004.91,98.76,-0.46228,0,90,5,264.66,378.9,0.13387,-8.48999999999995
10,2,2020,18,48,55,28.38,1005.43,98.82,0,6.65,90,5,264.21,379.3875,0.12994,-8.94
10,2,2020,18,48,56,28.38,1005.42,98.82,0,6.65,0,5,264.16,379.275,0.13163,-8.98999999999995
10,2,2020,18,48,57,28.38,1005.41,98.93,-0.46228,6.65,0,5,264.14,379.3125,0.13556,-9.00999999999999
10,2,2020,18,48,58,28.14,1005.01,98.83,0,0,0,5,264.91,378.7875,0.13331,-8.23999999999995
10,2,2020,18,48,59,28.38,1005.43,98.94,-0.46228,6.65,45,5,265.31,379.275,0.13669,-7.83999999999998
10,2,2020,18,49,0,28.38,1005.42,98.75,-0.46228,0,90,5,265.48,378.5625,0.14006,-7.66999999999996
10,2,2020,18,49,1,28.38,1005.42,98.72,-0.46228,6.65,180,5,264.51,379.1625,0.13556,-8.63999999999999
10,2,2020,18,49,2,28.22,1005.17,98.95,0,0,180,5,263.98,378.825,0.13669,-9.16999999999996
10,2,2020,18,49,3,28.38,1005.45,98.75,0,6.65,135,5,265.06,379.3875,0.13331,-8.08999999999998
10,2,2020,18,49,4,28.38,1005.45,98.63,0,0,135,5,263.63,379.275,0.13725,-9.51999999999998
10,2,2020,18,49,5,28.38,1005.44,98.79,0,6.65,135,5,265.06,379.6125,0.14063,-8.08999999999998
10,2,2020,18,49,6,28.28,1005.27,98.77,-0.46228,6.65,135,5,264.11,379.2,0.13781,-9.03999999999996
10,2,2020,18,49,7,28.38,1005.46,98.9,-0.46228,6.65,90,5,265.36,380.1375,0.13219,-7.78999999999996
10,2,2020,18,49,8,28.38,1005.46,98.83,0,0,135,5,264.09,380.0625,0.135,-9.06
10,2,2020,18,49,9,28.38,1005.47,98.78,0,6.65,135,5,264.51,379.8,0.13163,-8.63999999999999
10,2,2020,18,49,10,28.34,1005.38,98.9,0,6.65,135,5,265.46,379.875,0.13444,-7.69
10,2,2020,18,49,11,28.38,1005.44,98.87,0,6.65,135,5,264.61,379.65,0.12769,-8.53999999999996
10,2,2020,18,49,12,28.38,1005.45,98.83,0,0,135,5,264.29,380.325,0.12712,-8.85999999999996
10,2,2020,18,49,13,28.38,1005.45,98.84,0,6.65,135,5,263.91,380.1,0.13106,-9.23999999999995
10,2,2020,18,49,14,28.38,1005.47,98.78,-0.46228,0,135,5,264.69,379.125,0.1395,-8.45999999999998
10,2,2020,18,49,15,27.92,1004.7,98.84,0,6.65,135,5,263.71,378.975,0.13106,-9.44
10,2,2020,18,49,16,28.38,1005.44,98.72,0,6.65,135,5,264.61,379.875,0.13725,-8.53999999999996
10,2,2020,18,49,17,28.38,1005.45,98.82,-0.46228,0,180,5,264.11,379.875,0.13219,-9.03999999999996
10,2,2020,18,49,18,27.74,1004.36,98.7,0,6.65,180,5,265.46,379.8,0.135,-7.69
10,2,2020,18,49,19,27.94,1004.7,98.76,0,0,180,5,264.29,379.425,0.13163,-8.85999999999996
10,2,2020,18,49,20,28.37,1005.44,98.92,0,6.65,180,5,265.55,379.125,0.13669,-7.59999999999997
10,2,2020,18,49,21,28.38,1005.46,98.76,0,0,180,5,264.03,379.125,0.135,-9.12
10,2,2020,18,49,22,28.38,1005.43,98.87,0,6.65,90,5,264.14,378.8625,0.13163,-9.00999999999999
10,2,2020,18,49,23,28.04,1004.87,98.73,-0.46228,6.65,135,5,263.05,379.3125,0.13387,-10.1
10,2,2020,18,49,24,28.38,1005.41,98.87,0,0,180,5,264.16,378.525,0.13387,-8.98999999999995
10,2,2020,18,49,25,28.38,1005.45,98.81,0,6.65,180,5,264.11,379.95,0.13837,-9.03999999999996
10,2,2020,18,49,26,28.38,1005.47,98.64,0,0,180,5,264.59,380.1,0.13725,-8.56
10,2,2020,18,49,27,28.1,1004.97,98.91,0,6.65,180,5,264.24,379.9875,0.14119,-8.90999999999997
10,2,2020,18,49,28,28.38,1005.45,98.75,0.46228,6.65,180,5,264.51,379.4625,0.13219,-8.63999999999999
10,2,2020,18,49,29,28.38,1005.46,98.83,0.46228,0,180,5,264.11,379.275,0.12994,-9.03999999999996
10,2,2020,18,49,30,28.29,1005.32,98.82,0.46228,6.65,180,5,263.63,379.425,0.13556,-9.51999999999998
10,2,2020,18,49,31,28.17,1005.13,99.01,0.46228,0,180,5,263.83,379.35,0.13219,-9.31999999999999
10,2,2020,18,49,32,28.38,1005.46,98.88,0.92456,6.65,180,5,263.78,380.1,0.135,-9.37
10,2,2020,18,49,33,28.38,1005.46,98.79,0.46228,0,180,5,264.59,380.1,0.13106,-8.56
10,2,2020,18,49,34,28.38,1005.45,98.82,0.46228,6.65,180,5,265.48,379.5,0.14063,-7.66999999999996
10,2,2020,18,49,35,28.24,1005.24,98.93,0.46228,0,180,5,264.11,379.2,0.13781,-9.03999999999996
10,2,2020,18,49,36,28.38,1005.43,98.93,0.46228,6.65,180,5,264.74,379.2,0.135,-8.40999999999997
10,2,2020,18,49,37,28.38,1005.44,98.78,0.46228,0,180,5,264.84,379.6125,0.13163,-8.31
10,2,2020,18,49,38,28.38,1005.45,98.76,0.92456,0,180,5,264.14,378.9,0.12938,-9.00999999999999
10,2,2020,18,49,39,28.3,1005.32,98.97,0,6.65,180,5,264.01,379.9125,0.13556,-9.13999999999999
10,2,2020,18,49,40,28.38,1005.44,98.81,-0.46228,0,180,5,265.43,378.375,0.13163,-7.71999999999997
10,2,2020,18,49,41,28.38,1005.43,99,-0.46228,0,180,5,263.83,379.425,0.13163,-9.31999999999999
10,2,2020,18,49,42,28.38,1005.42,98.78,-0.46228,6.65,180,5,265.16,379.8,0.12881,-7.98999999999995
10,2,2020,18,49,43,28.35,1005.42,98.75,-0.46228,0,180,5,263.07,380.2125,0.1305,-10.08
10,2,2020,18,49,44,27.88,1004.61,98.88,0.46228,0,180,5,265.28,379.0875,0.12994,-7.87
10,2,2020,18,49,45,28.38,1005.43,98.87,0,0,180,5,264.51,379.725,0.13556,-8.63999999999999
10,2,2020,18,49,46,28.38,1005.44,98.84,0,0,180,5,264.91,378.9375,0.12881,-8.23999999999995
10,2,2020,18,49,47,28.38,1005.46,98.84,0,6.65,180,5,264.11,378.4125,0.14175,-9.03999999999996
10,2,2020,18,49,48,27.94,1004.7,98.76,0.46228,0,180,5,265.65,379.0875,0.13219,-7.5
10,2,2020,18,49,49,28.38,1005.45,98.85,0.46228,0,180,5,264.61,379.875,0.13219,-8.53999999999996
10,2,2020,18,49,50,28.38,1005.46,98.85,0.46228,0,180,5,264.96,379.2,0.12712,-8.19
10,2,2020,18,49,51,28.28,1005.28,98.93,0.92456,0,180,5,264.31,379.3125,0.13106,-8.83999999999998
10,2,2020,18,49,52,27.98,1004.77,98.85,0.46228,6.65,180,5,265.21,379.05,0.13163,-7.94
10,2,2020,18,49,53,28.37,1005.44,98.82,0.46228,0,135,5,263.63,380.1375,0.13387,-9.51999999999998
10,2,2020,18,49,54,28.37,1005.45,98.89,0.92456,0,135,5,264.91,379.6125,0.1305,-8.23999999999995
10,2,2020,18,49,55,28.37,1005.43,99.1,0.46228,0,135,5,263.76,380.0625,0.135,-9.38999999999999
10,2,2020,18,49,56,28.04,1004.86,98.82,0.46228,6.65,135,5,264.01,379.3875,0.14119,-9.13999999999999
10,2,2020,18,49,57,28.38,1005.42,98.89,0.46228,0,135,5,263.38,378.9375,0.13725,-9.76999999999998
10,2,2020,18,49,58,28.38,1005.43,98.69,0.46228,6.65,135,5,264.19,379.35,0.13725,-8.95999999999998
10,2,2020,18,49,59,28.37,1005.4,98.87,0.92456,6.65,90,5,263.96,379.875,0.13219,-9.19
10,2,2020,18,50,0,28.11,1004.99,99.02,0.46228,13.3,90,5,264.39,378.9375,0.14006,-8.75999999999999
10,2,2020,18,50,1,28.37,1005.44,98.97,0.46228,6.65,135,5,264.51,379.9875,0.13837,-8.63999999999999
10,2,2020,18,50,2,28.37,1005.46,98.84,0.46228,6.65,90,5,263.43,379.4625,0.13331,-9.71999999999997
10,2,2020,18,50,3,28.38,1005.43,99.04,0.46228,6.65,135,5,264.36,379.575,0.13387,-8.78999999999996
10,2,2020,18,50,4,28.17,1005.1,98.91,0.92456,6.65,90,5,264.51,379.7625,0.14006,-8.63999999999999
10,2,2020,18,50,5,28.38,1005.45,98.97,0.46228,13.3,135,5,265.21,379.65,0.13612,-7.94
10,2,2020,18,50,6,28.37,1005.43,98.78,0.46228,6.65,135,5,264.11,379.5375,0.14288,-9.03999999999996
10,2,2020,18,50,7,28.38,1005.44,98.86,0.46228,6.65,135,5,263.45,379.425,0.13331,-9.69999999999999
10,2,2020,18,50,8,28.23,1005.21,98.78,0.46228,6.65,45,5,265.08,380.25,0.135,-8.06999999999999
10,2,2020,18,50,9,28.37,1005.44,99.05,0,6.65,135,5,263.93,379.2,0.13669,-9.21999999999997
10,2,2020,18,50,10,28.37,1005.45,98.87,0,6.65,135,5,263.96,380.1375,0.14063,-9.19
10,2,2020,18,50,11,28.37,1005.42,98.9,0,6.65,135,5,264.11,379.2375,0.1395,-9.03999999999996
10,2,2020,18,50,12,28.29,1005.31,99.1,-0.46228,6.65,90,5,264.76,379.575,0.13331,-8.38999999999999
10,2,2020,18,50,13,28.38,1005.46,98.86,-0.46228,0,135,5,264.69,380.0625,0.13612,-8.45999999999998
10,2,2020,18,50,14,28.37,1005.43,98.9,0,6.65,135,5,264.11,379.5,0.13556,-9.03999999999996
10,2,2020,18,50,15,28.37,1005.45,98.95,0,6.65,135,5,263.5,379.95,0.14119,-9.64999999999998
10,2,2020,18,50,16,28.35,1005.43,98.98,0,6.65,135,5,263.4,379.425,0.14006,-9.75
10,2,2020,18,50,17,27.89,1004.63,98.85,0,6.65,135,5,264.29,379.725,0.14175,-8.85999999999996
10,2,2020,18,50,18,28.38,1005.44,98.96,0,6.65,90,5,264.11,379.7625,0.13781,-9.03999999999996
10,2,2020,18,50,19,28.37,1005.45,99.14,0,6.65,90,5,264.76,379.6125,0.13612,-8.38999999999999
10,2,2020,18,50,20,28.37,1005.45,99.02,0.46228,6.65,90,5,264.59,379.4625,0.14063,-8.56
10,2,2020,18,50,21,27.93,1004.74,98.97,0,6.65,135,5,264.39,379.4625,0.13781,-8.75999999999999
10,2,2020,18,50,22,28.37,1005.45,98.87,0.46228,6.65,90,5,264.59,379.3875,0.13669,-8.56
10,2,2020,18,50,23,28.37,1005.48,99.08,0,6.65,135,5,264.51,380.4,0.13331,-8.63999999999999
10,2,2020,18,50,24,28.29,1005.32,98.88,0.46228,6.65,180,5,263.96,379.2375,0.13894,-9.19
10,2,2020,18,50,25,28.01,1004.84,98.91,0.92456,6.65,135,5,263.73,379.725,0.13725,-9.41999999999996
10,2,2020,18,50,26,28.37,1005.47,99.02,0.46228,6.65,135,5,263.33,379.875,0.13275,-9.81999999999999
10,2,2020,18,50,27,28.37,1005.44,98.96,0.92456,6.65,180,5,264.14,380.1375,0.13669,-9.00999999999999
10,2,2020,18,50,28,28.37,1005.47,98.88,0.92456,6.65,180,5,264.16,379.8375,0.13612,-8.98999999999995
10,2,2020,18,50,29,28.06,1004.95,98.97,0.46228,6.65,180,5,262.94,379.7625,0.1305,-10.21
10,2,2020,18,50,30,28.37,1005.5,98.9,0.46228,6.65,180,5,263.83,379.5375,0.13669,-9.31999999999999
10,2,2020,18,50,31,28.37,1005.48,98.84,0.92456,0,180,5,264.01,379.2375,0.13894,-9.13999999999999
10,2,2020,18,50,32,28.37,1005.51,98.95,0.46228,6.65,180,5,263.81,379.3875,0.13612,-9.33999999999998
10,2,2020,18,50,33,28.12,1005.06,98.93,0.92456,6.65,90,5,264.56,379.575,0.13163,-8.58999999999998
